Subject	Site	Sex	Group	Age	Date	Day	Session	Condition	trial_number	Side	baited_distractor	chose_side	correct	Comment	side_changes	material_changes	chosen_distractor	SessionED
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	7	l		r	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	8	r		r	1		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	9	l		r	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	10	r		r	1		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	11	l		r	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	12	r		r	1		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	13	r		r	1		no			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	14	l		r	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	15	l		r	0		no			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	16	r		l	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	17	r		r	1		no			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	18	l		r	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	19	r		r	1		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	20	l		r	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	21	r		r	1		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	22	l		r	0		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	23	r		r	1		yes			
Angela	kenya	f	old chimps	7	28/11/2018	13	7	EDSD	24	l		r	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	1	r		l	0					
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	2	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	3	l		l	1		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	4	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	5	l		r	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	6	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	7	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	8	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	9	l		r	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	10	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	11	r		l	0		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	12	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	13	l		l	1		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	14	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	15	r		r	1		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	16	l		r	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	17	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	18	l		r	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	19	r		r	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	20	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	21	l		r	0		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	22	r		r	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	23	r		l	0		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	24	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	25	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	26	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	27	l		l	1		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	28	r		l	0		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	29	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	30	r		r	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	31	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	32	r		r	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	33	l		l	1		yes			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SD	34	r		r	1		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	1	SR	22	r		r	1		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SR	35	r		l	0		no			
Bahati	kenya	f	young chimps	25	15/11/2018	8	1	SR	36	r		l	0		no			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	1	l		l	1					
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	2	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	3	r		l	0		no			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	4	l		r	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	5	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	6	l		l	1		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	7	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	8	l		r	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	9	l		l	1		no			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	10	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	11	r		l	0		no			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	12	l		l	1		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	13	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	14	l		l	1		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	15	l		l	1		no			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	16	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	17	l		l	1		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	18	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	19	l		l	1		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	20	r		l	0		yes			
Bahati	kenya	f	young chimps	25	16/11/2018	8	2	SR	21	l		r	0		yes			
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	1	l	B2	r	0					
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	2	r	B1	r	1		yes	yes		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	3	l	B1	l	1		yes	no		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	4	r	B2	r	1		yes	yes		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	5	l	B1	l	1		yes	yes		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	6	l	B2	l	1		no	yes		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	7	r	B2	l	0		yes	no		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	8	r	B1	l	0		no	yes		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	9	l	B1	l	1		yes	no		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	10	r	B2	r	1		yes	yes		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	11	l	B2	l	1		yes	no		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	12	r	B1	r	1		yes	yes		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	13	r	B1	r	1		no	no		
Bahati	kenya	f	young chimps	25	17/11/2018		3	CD	14	l	B1	l	1		yes	no		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	1	l	 B4	r	0					
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	2	l	 B3	l	1		no	yes		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	3	r	 B4	l	0		yes	yes		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	4	r	 B3	r	1		no	yes		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	5	l	 B4	l	1		yes	yes		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	6	r	 B4	r	1		yes	no		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	7	r	 B3	r	1		no	yes		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	8	l	 B3	l	1		yes	no		
Bahati	kenya	f	young chimps	25	18/11/2018		3	ID	9	r	 B3	r	1		yes	no		
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	1	l	S7	r	0				S8	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	2	r	S8	r	1		yes	yes	S8	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	3	l	S8	r	0		yes	no	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	4	r	S7	l	0		yes	yes	S8	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	5	l	S7	l	1		yes	no	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	6	r	S8	l	0		yes	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	7	l	S8	r	0		yes	no	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	8	r	S7	r	1		yes	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	9	r	S8	l	0		no	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	10	l	S7	l	1		yes	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	11	l	S8	r	0		no	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	12	r	S7	r	1		yes	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	13	l	S7	l	1		yes	no	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	14	r	S8	l	0		yes	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	15	l	S8	l	1		yes	no	S8	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	16	r	S7	r	1		yes	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	17	l	S7	l	1		yes	no	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	18	r	S7	r	1		yes	no	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	19	l	S8	r	0		yes	yes	S7	1
Bahati	kenya	f	young chimps	25	19/11/2018		5	ED	20	r	S8	l	0		yes	no	S7	1
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	21	l	S8	r	0		yes	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	22	r	S7	r	1		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	23	l	S7	l	1		yes	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	24	r	S8	l	0		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	25	r	S7	r	1		no	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	26	l	S8	r	0		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	27	r	S8	l	0		yes	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	28	l	S7	l	1		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	29	r	S7	r	1		yes	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	30	l	S8	r	0		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	31	l	S7	l	1		no	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	32	r	S8	l	0		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	33	r	S8	l	0		no	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	34	l	S8	r	0		yes	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	35	r	S7	r	1		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	36	l	S7	l	1		yes	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	37	r	S8	l	0		yes	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	38	l	S8	r	0		yes	no	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	39	l	S7	l	1		no	yes	S7	2
Bahati	kenya	f	young chimps	25	21/11/2018		6	ED	40	r	S7	r	1		yes	no	S7	2
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	1	l		l	1					
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	2	r		r	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	3	l		r	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	4	r		r	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	5	l		l	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	6	r		r	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	7	l		r	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	8	r		r	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	9	l		r	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	10	r		l	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	11	l		r	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	12	r		r	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	13	r		l	0		no			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	14	l		r	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	15	l		l	1		no			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	16	r		l	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	17	r		l	0		no			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	18	l		l	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	19	r		l	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	20	l		r	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	21	r		l	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	22	l		l	1		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	23	r		l	0		yes			
Bahati	kenya	f	young chimps	25	22-Nov-18		7	EDSD	24	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	1	r		r	1					
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	2	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	3	l		r	0		no			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	4	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	5	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	6	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	7	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	8	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	9	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	10	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	11	r		r	1		no			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	12	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	13	l		r	0		no			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	14	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	15	r		l	0		no			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	16	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	17	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	18	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	19	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	20	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	21	l		l	1		no			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	22	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	23	r		r	1		no			
Cheetah	kenya	f	old chimps	31	20/10/2018	8	1	SD	24	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	1	r		l	0					
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	2	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	3	l		r	0		no			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	4	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	5	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	6	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	7	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	8	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SD	9	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	10	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	11	r		l	0		no			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	12	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	13	l		r	0		no			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	14	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	15	r		l	0		no			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	16	l		l	1		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	17	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	18	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	19	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	20	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	21	l		r	0		no			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	22	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	23	r		l	0		no			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	24	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	25	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	26	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	27	l		r	0		no			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	28	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	29	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	30	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	31	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	32	r		l	0		yes			
Cheetah	kenya	f	old chimps	31	21/10/2018	8	2	SR	33	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	1	l	B2	r	0					
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	2	r	B1	l	0		yes	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	3	l	B1	r	0		yes	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	4	r	B2	r	1		yes	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	5	l	B1	r	0		yes	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	6	l	B2	r	0		no	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	7	r	B2	l	0		yes	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	8	r	B1	r	1		no	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	9	l	B1	r	0		yes	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	10	r	B2	r	1		yes	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	11	l	B2	r	0		yes	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	12	r	B1	r	1		yes	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	13	r	B1	r	1		no	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	14	l	B1	r	0		yes	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	15	r	B2	r	1		yes	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	16	l	B2	l	1		yes	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	17	r	B1	r	1		yes	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	18	r	B2	r	1		no	yes		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	19	l	B2	l	1		yes	no		
Cheetah	kenya	f	old chimps	31	22/10/2018		3	CD	20	l	B1	l	1		no	yes		
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	1	l	 B4	r	0					
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	2	l	 B3	r	0		no	yes		
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	3	r	 B4	r	1		yes	yes		
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	4	r	 B3	r	1		no	yes		
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	5	l	 B4	l	1		yes	yes		
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	6	r	 B4	r	1		yes	no		
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	7	r	 B3	r	1		no	yes		
Cheetah	kenya	f	old chimps	31	23/10/2018		4	ID	8	l	 B3	l	1		yes	no		
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	1	l	S7	r	0				S8	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	2	r	S8	l	0		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	3	l	S8	r	0		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	4	r	S7	r	1		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	5	l	S7	l	1		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	6	r	S8	l	0		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	7	l	S8	r	0		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	8	r	S7	r	1		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	9	r	S8	l	0		no	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	10	l	S7	l	1		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	11	l	S8	r	0		no	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	12	r	S7	r	1		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	13	l	S7	l	1		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	14	r	S8	l	0		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	15	l	S8	r	0		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	16	r	S7	r	1		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	17	l	S7	l	1		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	18	r	S7	r	1		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	19	l	S8	r	0		yes	yes	S7	1
Cheetah	kenya	f	old chimps	31	24/10/2018		5	ED	20	r	S8	l	0		yes	no	S7	1
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	21	l	S8	r	0		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	22	r	S7	r	1		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	23	l	S7	l	1		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	24	r	S8	l	0		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	25	r	S7	r	1		no	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	26	l	S8	r	0		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	27	r	S8	l	0		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	28	l	S7	l	1		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	29	r	S7	r	1		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	30	l	S8	r	0		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	31	l	S7	l	1		no	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	32	r	S8	l	0		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	33	r	S8	l	0		no	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	34	l	S8	r	0		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	35	r	S7	r	1		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	36	l	S7	l	1		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	37	r	S8	l	0		yes	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	38	l	S8	r	0		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	39	l	S7	l	1		no	yes	S7	2
Cheetah	kenya	f	old chimps	31	25/10/2018		6	ED	40	r	S7	r	1		yes	no	S7	2
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	1	l		r	0					
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	2	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	3	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	4	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	5	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	6	r		r	1		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	7	l		r	0		yes			
Cheetah	kenya	f	old chimps	31	27-Oct-18		7	EDSD	8	r		r	1		yes			
